date,open,high,low,close,vol,per,pbr
2006-07-18,"315,111","315,111","307,233","310,515","43,661",4079,742
2006-07-19,"310,515","310,515","298,371","300,340","41,844",3945,718
2006-07-20,"305,264","306,248","296,073","303,951","73,990",3993,726
2006-07-21,"298,042","301,325","297,386","298,699","26,385",3924,714
2006-07-24,"295,745","298,042","292,134","295,416","43,889",3881,706
2006-07-25,"303,622","306,905","300,668","302,638","50,941",3976,723
2006-07-26,"302,638","308,546","302,638","305,920","41,468",4019,731
2006-07-27,"305,264","305,264","301,653","301,653","34,363",3963,721
2006-07-28,"299,684","301,653","297,714","300,996","43,767",3954,719
2006-07-31,"305,592","314,454","304,279","309,859","61,255",4070,740
2006-08-01,"313,141","321,347","312,485","315,439","51,040",4144,754
2006-08-02,"319,050","321,347","311,500","321,347","23,696",4221,768
2006-08-03,"322,004","322,004","314,783","317,080","26,409",4165,758
2006-08-04,"315,111","321,347","314,783","321,347","23,413",4221,768
2006-08-07,"321,676","321,676","314,454","315,111","30,784",4139,753
2006-08-08,"314,783","321,347","313,470","321,347","28,019",4221,768
2006-08-09,"321,019","322,989","316,096","322,989","25,775",4243,772
2006-08-10,"322,660","322,660","313,141","315,111","37,304",4139,753
2006-08-11,"319,378","320,363","310,844","311,500","41,332",4092,744
2006-08-14,"313,470","315,111","306,577","306,577","29,465",4027,732
2006-08-16,"311,828","321,347","309,859","318,393","48,535",4182,761
2006-08-17,"321,676","321,676","314,783","315,111","29,439",4139,753
2006-08-18,"315,111","317,737","310,844","311,172","25,004",4088,743
2006-08-21,"309,203","313,798","303,622","304,607","34,354",4001,728
2006-08-22,"305,920","308,546","304,279","305,920","56,069",4019,731
2006-08-23,"306,248","306,248","300,996","302,638","44,566",3976,723
2006-08-24,"301,325","303,951","298,699","299,355","30,807",3932,715
2006-08-25,"300,012","305,264","300,012","301,981","34,829",3967,721
2006-08-28,"302,966","305,920","302,638","305,920","19,364",4019,731
2006-08-29,"306,577","311,172","304,935","311,172","34,074",4088,743
2006-08-30,"313,798","313,798","308,546","308,546","23,580",4053,737
2006-08-31,"308,546","316,424","307,890","313,141","42,731",4113,748
2006-09-01,"311,828","316,096","311,828","314,126","21,999",4126,750
2006-09-04,"311,828","314,126","306,905","307,233","29,828",4036,734
2006-09-05,"308,218","309,531","304,279","305,920","23,801",4019,731
2006-09-06,"306,248","308,874","305,920","305,920","25,741",4019,731
2006-09-07,"302,966","315,767","302,966","305,920","37,280",4019,731
2006-09-08,"312,485","315,439","309,203","311,172","32,711",4088,743
2006-09-11,"312,157","315,439","306,248","308,218","33,995",4049,736
2006-09-12,"308,218","316,096","308,218","315,111","32,239",4139,753
2006-09-13,"312,485","314,783","306,248","306,577","44,448",4027,732
2006-09-14,"305,264","310,187","305,264","310,187","71,732",4075,741
2006-09-15,"307,561","311,172","305,592","310,515","26,990",4079,742
2006-09-18,"310,515","316,752","308,546","315,767","39,801",4148,754
2006-09-19,"318,393","322,332","315,767","321,676","73,457",4226,769
2006-09-20,"318,065","322,660","318,065","321,676","33,865",4226,769
2006-09-21,"323,645","325,286","319,050","325,286","37,175",4273,777
2006-09-22,"325,615","325,615","317,080","321,676","22,649",4226,769
2006-09-25,"322,004","326,928","322,004","324,958","41,820",4269,776
2006-09-26,"324,958","326,599","321,347","324,958","25,065",4269,776
2006-09-27,"324,958","326,928","318,722","322,660","36,939",4239,771
2006-09-28,"322,989","325,615","320,363","324,958","26,647",4269,776
2006-09-29,"325,943","326,599","321,676","321,676","34,306",4226,769
2006-10-02,"322,332","322,989","318,393","319,050","34,347",4191,762
2006-10-04,"321,019","323,645","315,767","317,737","28,548",4174,759
2006-10-09,"313,141","319,378","313,141","317,080","68,051",4165,758
2006-10-10,"315,767","324,630","315,111","321,676","42,312",4226,769
2006-10-11,"322,004","325,615","319,706","325,615","33,351",4277,778
2006-10-12,"326,271","327,256","322,989","326,271","55,055",4286,779
2006-10-13,"326,928","332,836","325,615","331,523","65,748",4355,792
2006-10-16,"328,240","328,897","323,645","326,928","51,098",4295,781
2006-10-17,"324,958","326,271","322,989","324,958","24,940",4269,776
2006-10-18,"324,630","332,179","322,004","331,523","40,737",4355,792
2006-10-19,"330,866","332,836","326,928","332,836","20,748",4372,795
2006-10-20,"328,240","344,653","328,240","344,653","40,641",4527,823
2006-10-23,"344,653","344,653","339,401","342,027","44,183",4493,817
2006-10-24,"346,622","355,813","342,027","351,217","59,433",4614,839
2006-10-25,"348,591","354,500","348,591","353,843","26,513",4648,845
2006-10-26,"351,217","353,843","341,370","341,370","51,835",4484,816
2006-10-27,"341,370","343,996","338,088","340,714","36,174",4476,814
2006-10-30,"339,401","346,622","338,744","343,340","25,997",4510,820
2006-10-31,"341,370","357,782","341,370","356,469","29,044",4683,852
2006-11-01,"356,469","368,286","355,156","366,316","50,142",4812,875
2006-11-02,"369,599","369,599","359,095","359,095","26,891",4717,858
2006-11-03,"357,782","358,439","353,843","355,813","27,766",4674,850
2006-11-06,"353,187","355,156","345,966","351,874","46,486",4622,841
2006-11-07,"355,813","355,813","347,935","351,874","31,515",4622,841
2006-11-08,"349,248","353,187","348,591","350,561","22,729",4605,838
2006-11-09,"346,622","347,278","342,027","344,653","84,287",4527,823
2006-11-10,"344,653","345,966","343,340","344,653","54,030",4527,823
2006-11-13,"344,653","344,653","339,401","342,683","27,071",4502,819
2006-11-14,"342,683","344,653","340,714","344,653","36,958",4527,823
2006-11-15,"344,653","345,966","342,027","342,027","41,272",4493,817
2006-11-16,"342,683","345,309","342,027","344,653","35,028",4527,823
2006-11-17,"343,340","345,309","342,027","344,653","28,183",4527,823
2006-11-20,"343,340","344,653","342,683","344,653","30,596",4527,823
2006-11-21,"344,653","344,653","343,340","344,653","20,983",4527,823
2006-11-22,"344,653","351,874","343,996","351,874","58,996",4622,841
2006-11-23,"349,904","354,500","348,591","353,843","25,397",4648,845
2006-11-24,"355,156","361,065","352,530","355,813","36,373",4674,850
2006-11-27,"354,500","368,286","353,843","367,629","58,144",4829,878
2006-11-28,"366,973","375,507","365,003","372,881","87,509",4898,891
2006-11-29,"372,881","384,698","368,942","380,759","69,904",5002,910
2006-11-30,"381,416","392,576","379,446","391,919","67,156",5148,936
2006-12-01,"391,919","391,919","381,416","385,354","34,280",5062,921
2006-12-04,"376,820","378,133","364,347","364,347","54,171",4786,870
2006-12-05,"370,255","379,446","366,973","372,881","35,484",4898,891
2006-12-06,"368,286","372,225","365,003","369,599","25,874",4855,883
2006-12-07,"365,660","369,599","361,065","366,973","61,618",4821,877
2006-12-08,"361,721","365,003","354,500","358,439","71,682",4709,856
2006-12-11,"353,843","355,813","353,187","353,843","51,026",4648,845
2006-12-12,"354,500","359,095","353,843","354,500","30,078",4657,847
2006-12-13,"352,530","366,973","350,561","363,691","72,904",4778,869
2006-12-14,"360,408","368,942","358,439","364,347","106,644",4786,870
2006-12-15,"366,316","372,881","364,347","370,912","42,556",4872,886
2006-12-18,"370,912","378,790","370,912","376,820","37,727",4950,900
2006-12-19,"374,194","377,477","372,225","374,194","25,713",4915,894
2006-12-20,"369,599","379,446","369,599","377,477","41,806",4959,902
2006-12-21,"379,446","380,759","377,477","379,446","28,895",4984,907
2006-12-22,"380,759","383,385","380,759","382,072","41,617",5019,913
2006-12-26,"378,790","380,759","372,225","377,477","39,837",4959,902
2006-12-27,"380,759","382,728","374,194","380,759","23,849",5002,910
2006-12-28,"378,790","380,759","375,507","380,759","34,571",5002,910
2007-01-02,"376,164","381,416","374,194","378,133","20,158",4590,763
2007-01-03,"377,477","377,477","364,347","364,347","66,354",4423,735
2007-01-04,"361,065","364,347","350,561","354,500","91,400",4303,715
2007-01-05,"353,843","361,065","353,187","361,065","93,111",4383,728
2007-01-08,"360,408","360,408","353,187","354,500","66,478",4303,715
2007-01-09,"355,813","357,782","352,530","354,500","67,194",4303,715
2007-01-10,"352,530","361,065","350,561","357,126","36,427",4335,720
2007-01-11,"355,813","367,629","355,813","364,347","55,861",4423,735
2007-01-12,"367,629","375,507","365,660","373,538","50,548",4534,754
2007-01-15,"373,538","377,477","366,973","377,477","57,667",4582,761
2007-01-16,"374,851","380,103","372,225","379,446","29,390",4606,765
2007-01-17,"379,446","379,446","370,255","372,225","35,940",4518,751
2007-01-18,"370,912","374,194","367,629","374,194","23,247",4542,755
2007-01-19,"366,973","370,255","362,378","366,973","80,312",4455,740
2007-01-22,"369,599","369,599","356,469","360,408","56,426",4375,727
2007-01-23,"357,126","361,065","355,156","361,065","34,578",4383,728
2007-01-24,"361,065","368,286","359,752","367,629","29,914",4463,742
2007-01-25,"376,164","376,164","369,599","369,599","42,805",4486,746
2007-01-26,"362,378","368,942","359,752","361,721","41,983",4391,730
2007-01-29,"364,347","364,347","355,813","356,469","26,339",4327,719
2007-01-30,"356,469","359,752","354,500","358,439","44,245",4351,723
2007-01-31,"359,752","363,691","355,813","358,439","32,221",4351,723
2007-02-01,"359,095","368,286","359,095","364,347","35,221",4423,735
2007-02-02,"368,286","370,255","364,347","368,942","67,054",4478,744
2007-02-05,"368,942","371,568","363,691","367,629","35,325",4463,742
2007-02-06,"367,629","367,629","357,126","364,347","74,754",4423,735
2007-02-07,"360,408","366,973","358,439","363,034","37,963",4407,732
2007-02-08,"361,065","365,003","358,439","364,347","48,743",4423,735
2007-02-09,"360,408","364,347","359,095","359,752","35,816",4367,726
2007-02-12,"356,469","361,065","354,500","361,065","40,796",4383,728
2007-02-13,"356,469","367,629","356,469","364,347","40,545",4423,735
2007-02-14,"365,660","367,629","363,034","363,691","60,261",4415,734
2007-02-15,"362,378","363,034","356,469","357,126","69,166",4335,720
2007-02-16,"354,500","357,126","351,217","353,843","49,005",4295,714
2007-02-20,"354,500","355,156","349,904","349,904","56,121",4247,706
2007-02-21,"349,904","353,843","348,591","352,530","54,955",4279,711
2007-02-22,"352,530","355,156","348,591","351,874","75,073",4271,710
2007-02-23,"353,187","354,500","349,904","349,904","72,445",4247,706
2007-02-26,"349,904","356,469","349,904","356,469","31,202",4327,719
2007-02-27,"353,843","359,095","351,217","355,813","41,665",4319,718
2007-02-28,"347,935","356,469","346,622","355,813","59,918",4319,718
2007-03-02,"355,813","363,034","353,843","361,065","58,455",4383,728
2007-03-05,"357,782","357,782","345,309","345,309","58,663",4192,697
2007-03-06,"345,966","351,217","345,966","347,935","52,499",4223,702
2007-03-07,"349,904","350,561","344,653","349,248","51,980",4239,705
2007-03-08,"347,935","358,439","347,935","356,469","58,570",4327,719
2007-03-09,"360,408","360,408","349,904","354,500","37,812",4303,715
2007-03-12,"354,500","355,156","347,935","347,935","58,922",4223,702
2007-03-13,"348,591","349,904","345,966","345,966","51,628",4200,698
2007-03-14,"343,340","343,996","339,401","340,714","88,285",4136,687
2007-03-15,"341,370","345,309","341,370","343,996","37,912",4176,694
2007-03-16,"344,653","344,653","340,714","341,370","31,982",4144,689
2007-03-19,"340,714","352,530","340,714","352,530","56,066",4279,711
2007-03-20,"354,500","356,469","351,217","355,156","49,022",4311,716
2007-03-21,"354,500","355,813","348,591","353,187","28,955",4287,712
2007-03-22,"351,217","355,813","346,622","348,591","43,172",4231,703
2007-03-23,"350,561","350,561","345,309","347,935","20,858",4223,702
2007-03-26,"347,935","349,904","345,309","347,935","21,906",4223,702
2007-03-27,"345,309","355,156","343,996","353,187","56,228",4287,712
2007-03-28,"354,500","357,782","347,935","351,217","31,689",4263,708
2007-03-29,"352,530","355,813","348,591","355,156","30,800",4311,716
2007-03-30,"357,782","357,782","351,874","354,500","24,699",4303,715
2007-04-02,"351,217","366,973","351,217","366,316","70,333",4447,739
2007-04-03,"365,003","378,790","361,065","374,851","94,204",4550,756
2007-04-04,"374,194","376,820","370,255","371,568","50,174",4510,750
2007-04-05,"369,599","372,225","363,691","365,003","35,108",4431,736
2007-04-06,"365,003","371,568","365,003","370,255","29,624",4494,747
2007-04-09,"371,568","374,194","368,942","370,255","36,693",4494,747
2007-04-10,"370,912","370,912","364,347","366,973","45,913",4455,740
2007-04-11,"370,912","370,912","365,003","367,629","31,988",4463,742
2007-04-12,"370,912","376,164","368,942","375,507","73,157",4558,757
2007-04-13,"374,194","374,851","370,255","370,912","58,796",4502,748
2007-04-16,"374,194","379,446","370,912","378,133","61,778",4590,763
2007-04-17,"380,759","401,766","380,759","399,797","131,400",4853,806
2007-04-18,"402,423","403,736","392,576","395,202","43,427",4797,797
2007-04-19,"393,232","395,858","382,072","386,011","53,864",4686,779
2007-04-20,"388,637","396,515","384,041","393,232","30,466",4773,793
2007-04-23,"400,454","410,957","395,858","404,392","57,425",4909,816
2007-04-24,"405,049","410,301","395,202","401,766","45,828",4877,810
2007-04-25,"395,858","400,454","390,606","394,545","46,567",4789,796
2007-04-26,"394,545","403,079","394,545","402,423","45,152",4885,812
2007-04-27,"405,705","413,583","395,858","410,301","52,655",4980,828
2007-04-30,"411,614","420,804","410,301","417,522","55,360",5068,842
2007-05-02,"419,491","420,804","406,362","413,583","48,549",5020,834
2007-05-03,"410,957","413,583","405,705","408,331","40,220",4957,824
2007-05-04,"408,988","410,301","399,797","407,018","48,197",4941,821
2007-05-07,"410,957","418,835","409,644","417,522","34,338",5068,842
2007-05-08,"420,148","448,377","418,835","423,430","103,590",5140,854
2007-05-09,"423,430","429,995","413,583","426,713","59,461",5180,861
2007-05-10,"417,522","420,804","404,392","404,392","149,114",4909,816
2007-05-11,"393,889","405,705","392,576","399,141","102,535",4845,805
2007-05-14,"397,171","405,049","397,171","400,454","48,003",4861,808
2007-05-15,"403,736","413,583","400,454","408,988","53,342",4965,825
2007-05-16,"409,644","414,240","405,705","414,240","51,111",5028,836
2007-05-17,"415,553","416,866","407,675","414,896","44,762",5036,837
2007-05-18,"414,896","414,896","403,079","411,614","45,522",4996,830
2007-05-21,"408,331","416,866","407,675","416,866","39,008",5060,841
2007-05-22,"411,614","413,583","407,018","407,675","53,584",4949,822
2007-05-23,"408,331","412,927","406,362","406,362","47,622",4933,820
2007-05-25,"402,423","406,362","400,454","403,079","58,950",4893,813
2007-05-28,"402,423","416,209","399,797","415,553","45,382",5044,838
2007-05-29,"415,553","416,209","408,988","408,988","39,082",4965,825
2007-05-30,"408,988","416,866","403,736","408,988","72,410",4965,825
2007-05-31,"415,553","437,216","412,270","436,560","114,549",5299,881
2007-06-01,"436,560","449,690","429,995","439,842","68,717",5339,887
2007-06-04,"433,934","443,781","427,369","430,652","46,331",5228,869
2007-06-05,"433,934","446,407","430,652","445,751","45,781",5411,899
2007-06-07,"445,751","445,751","433,934","437,873","49,638",5315,883
2007-06-08,"431,308","435,904","421,461","425,400","65,081",5164,858
2007-06-11,"425,400","426,713","410,957","415,553","87,406",5044,838
2007-06-12,"416,209","420,804","416,209","416,866","33,341",5060,841
2007-06-13,"414,240","416,209","408,331","408,331","52,205",4957,824
2007-06-14,"416,209","426,713","413,583","426,713","109,412",5180,861
2007-06-15,"426,713","426,713","414,240","419,491","45,884",5092,846
2007-06-18,"416,866","424,743","416,866","419,491","50,693",5092,846
2007-06-19,"424,087","424,087","411,614","412,927","59,992",5012,833
2007-06-20,"412,270","412,927","405,705","407,018","75,867",4941,821
2007-06-21,"402,423","410,301","399,797","403,079","78,840",4893,813
2007-06-22,"402,423","407,018","392,576","407,018","89,997",4941,821
2007-06-25,"400,454","410,301","397,171","397,171","53,065",4821,801
2007-06-26,"395,202","400,454","395,202","395,858","53,829",4805,799
2007-06-27,"396,515","397,828","393,232","393,232","39,606",4773,793
2007-06-28,"395,858","401,766","394,545","400,454","50,467",4861,808
2007-06-29,"397,828","401,766","394,545","395,202","62,334",4797,797
2007-07-02,"391,919","401,766","391,919","397,828","49,315",4829,803
2007-07-03,"401,766","403,079","394,545","399,141","81,716",4845,805
2007-07-04,"403,079","403,079","396,515","396,515","53,072",4813,800
2007-07-05,"399,797","411,614","398,484","410,301","88,515",4980,828
2007-07-06,"413,583","417,522","407,675","414,896","90,232",5036,837
2007-07-09,"411,614","414,896","408,988","414,240","60,158",5028,836
2007-07-10,"410,957","414,240","407,018","410,301","56,271",4980,828
2007-07-11,"405,049","407,018","398,484","399,141","102,307",4845,805
2007-07-12,"397,171","405,049","396,515","403,736","84,513",4901,814
2007-07-13,"407,018","410,301","402,423","409,644","112,977",4973,826
2007-07-16,"407,018","411,614","401,766","411,614","74,218",4996,830
2007-07-18,"411,614","420,148","401,766","414,896","143,643",5036,837
2007-07-19,"413,583","417,522","410,301","414,896","69,960",5036,837
2007-07-20,"416,866","416,866","410,301","416,209","60,182",5052,840
2007-07-23,"416,209","416,209","402,423","410,301","83,611",4980,828
2007-07-24,"405,705","410,301","402,423","407,018","81,504",4941,821
2007-07-25,"404,392","407,675","401,110","407,675","65,169",4949,822
2007-07-26,"409,644","418,835","405,049","408,331","88,505",4957,824
2007-07-27,"400,454","407,018","393,889","397,171","119,890",4821,801
2007-07-30,"397,171","399,141","390,606","399,141","62,904",4845,805
2007-07-31,"395,858","396,515","391,263","396,515","83,610",4813,800
2007-08-01,"394,545","395,858","367,629","383,385","132,314",4654,773
2007-08-02,"378,790","384,698","363,034","372,225","103,458",4518,751
2007-08-03,"380,759","380,759","371,568","372,225","71,532",4518,751
2007-08-06,"363,691","378,133","363,034","374,194","85,785",4542,755
2007-08-07,"382,728","391,263","381,416","387,324","87,514",4702,781
2007-08-08,"395,858","408,988","395,858","404,392","141,477",4909,816
2007-08-09,"411,614","413,583","400,454","410,957","113,777",4988,829
2007-08-10,"397,171","398,484","370,255","370,255","73,562",4494,747
2007-08-13,"384,041","394,545","383,385","393,889","77,661",4781,795
2007-08-14,"396,515","399,797","386,667","399,797","53,416",4853,806
2007-08-16,"380,759","397,828","377,477","386,667","126,681",4694,780
2007-08-17,"378,133","388,637","361,065","367,629","89,259",4463,742
2007-08-20,"372,881","378,790","370,912","376,164","69,203",4566,759
2007-08-21,"376,164","381,416","372,881","376,164","55,698",4566,759
2007-08-22,"376,164","386,667","374,851","382,072","44,314",4638,771
2007-08-23,"384,041","401,766","384,041","397,171","63,084",4821,801
2007-08-24,"397,828","404,392","389,293","391,263","30,015",4749,789
2007-08-27,"395,858","403,736","384,041","386,667","44,037",4694,780
2007-08-28,"391,263","397,828","386,011","392,576","34,491",4765,792
2007-08-29,"382,072","398,484","378,133","393,232","44,302",4773,793
2007-08-30,"400,454","403,079","395,858","397,171","36,709",4821,801
2007-08-31,"400,454","408,988","397,828","407,018","63,883",4941,821
2007-09-03,"405,705","410,957","395,202","407,675","28,874",4949,822
2007-09-04,"404,392","408,988","402,423","402,423","25,857",4885,812
2007-09-05,"403,736","410,957","395,858","400,454","38,535",4861,808
2007-09-06,"406,362","410,957","400,454","405,705","35,324",4925,818
2007-09-07,"410,301","419,491","405,705","415,553","67,879",5044,838
2007-09-10,"410,957","418,835","403,079","408,988","44,493",4965,825
2007-09-11,"416,209","416,866","406,362","410,957","50,126",4988,829
2007-09-12,"411,614","418,835","409,644","409,644","51,719",4973,826
2007-09-13,"415,553","415,553","404,392","415,553","55,241",5044,838
2007-09-14,"415,553","420,148","412,927","418,835","57,619",5084,845
2007-09-17,"416,209","419,491","412,927","414,896","23,936",5036,837
2007-09-18,"420,148","420,148","402,423","403,736","35,721",4901,814
2007-09-19,"410,301","418,835","407,018","409,644","55,434",4973,826
2007-09-20,"401,766","411,614","401,766","409,644","58,597",4973,826
2007-09-21,"406,362","409,644","397,828","401,110","67,574",4869,809
2007-09-27,"403,736","416,209","403,079","413,583","73,127",5020,834
2007-09-28,"416,866","422,117","413,583","418,179","105,236",5076,844
2007-10-01,"415,553","420,148","413,583","416,866","41,364",5060,841
2007-10-02,"420,148","420,148","415,553","417,522","58,842",5068,842
2007-10-04,"420,148","420,148","411,614","414,240","90,902",5028,836
2007-10-05,"412,927","428,682","412,927","426,713","96,425",5180,861
2007-10-08,"432,621","447,720","429,995","433,278","120,484",5259,874
2007-10-09,"439,842","445,751","435,904","438,529","45,977",5323,885
2007-10-10,"446,407","447,720","438,529","443,781","60,301",5387,895
2007-10-11,"441,155","454,285","437,873","450,346","79,920",5467,908
2007-10-12,"458,880","466,102","451,659","466,102","92,283",5658,940
2007-10-15,"468,071","468,728","456,254","464,789","50,327",5642,938
2007-10-16,"456,911","463,476","447,064","447,064","43,872",5427,902
2007-10-17,"440,499","445,094","426,056","432,621","104,726",5251,873
2007-10-18,"433,278","462,163","426,713","439,842","71,476",5339,887
2007-10-19,"446,407","449,033","437,216","437,216","57,803",5307,882
2007-10-22,"422,117","443,125","422,117","437,873","76,032",5315,883
2007-10-23,"446,407","448,377","437,216","445,751","83,421",5411,899
2007-10-24,"446,407","466,758","443,125","449,690","131,625",5459,907
2007-10-25,"462,819","479,888","457,567","472,667","97,197",5738,953
2007-10-26,"479,231","495,643","474,636","495,643","87,581",6016,1000
2007-10-29,"498,269","499,582","482,514","487,766","44,572",5921,984
2007-10-30,"483,170","487,109","468,071","472,010","55,212",5730,952
2007-10-31,"468,728","476,605","455,598","462,819","95,242",5618,934
2007-11-01,"471,354","491,705","469,384","490,392","97,073",5953,989
2007-11-02,"485,140","485,796","468,728","471,354","69,428",5722,951
2007-11-05,"475,949","477,918","468,728","477,262","61,607",5793,963
2007-11-06,"479,231","494,987","478,575","482,514","98,048",5857,973
2007-11-07,"486,453","488,422","472,010","475,949","75,418",5777,960
2007-11-08,"472,667","472,667","453,629","454,942","92,156",5522,918
2007-11-09,"459,537","486,453","458,880","486,453","159,215",5905,981
2007-11-12,"485,140","508,773","477,262","500,239","198,512",6072,1009
2007-11-13,"507,460","508,773","486,453","488,422","109,538",5929,985
2007-11-14,"493,674","500,895","486,453","491,048","106,503",5961,991
2007-11-15,"494,330","505,491","473,323","484,483","91,794",5881,977
2007-11-16,"487,766","487,766","466,102","469,384","69,623",5698,947
2007-11-19,"470,041","478,575","456,254","456,254","76,699",5538,920
2007-11-20,"452,972","462,163","443,781","461,506","104,306",5602,931
2007-11-21,"462,163","475,949","455,598","463,476","135,715",5626,935
2007-11-22,"460,193","466,102","453,629","460,193","78,729",5586,928
2007-11-23,"464,789","464,789","433,934","441,155","94,425",5355,890
2007-11-26,"441,812","451,659","436,560","447,720","88,665",5435,903
2007-11-27,"439,842","447,064","420,804","437,216","130,561",5307,882
2007-11-28,"441,155","443,125","433,278","437,873","69,047",5315,883
2007-11-29,"446,407","473,323","446,407","473,323","102,305",5745,955
2007-11-30,"473,979","479,888","460,850","477,262","97,392",5793,963
2007-12-03,"473,979","478,575","466,102","472,010","58,714",5730,952
2007-12-04,"476,605","487,109","472,010","483,827","56,456",5873,976
2007-12-05,"483,827","490,392","472,010","485,796","57,925",5897,980
2007-12-06,"491,705","492,361","477,262","489,079","81,476",5937,987
2007-12-07,"482,514","485,796","452,316","455,598","140,885",5530,919
2007-12-10,"447,720","459,537","437,216","454,285","75,353",5514,916
2007-12-11,"462,163","463,476","456,254","462,819","34,652",5618,934
2007-12-12,"457,567","479,231","454,285","475,292","75,204",5769,959
2007-12-13,"474,636","479,231","461,506","479,231","104,250",5817,967
2007-12-14,"466,758","479,231","463,476","473,979","56,729",5753,956
2007-12-17,"470,041","473,323","461,506","466,102","27,318",5658,940
2007-12-18,"460,193","477,262","449,690","467,415","59,343",5674,943
2007-12-20,"462,819","475,949","456,911","456,911","59,545",5546,922
2007-12-21,"458,224","472,667","452,972","462,819","32,271",5618,934
2007-12-24,"468,728","482,514","468,728","474,636","29,804",5761,957
2007-12-26,"466,758","485,140","466,758","480,544","22,037",5833,969
2007-12-27,"479,231","494,987","474,636","484,483","46,594",5881,977
2007-12-28,"487,109","500,895","476,605","476,605","56,278",5785,961
2008-01-02,"477,918","483,827","466,102","466,758","39,167",5358,808
2008-01-03,"472,010","472,010","458,880","460,193","50,055",5282,796
2008-01-04,"462,819","462,819","447,720","449,690","100,412",5162,778
2008-01-07,"442,468","454,942","441,812","442,468","84,543",5079,766
2008-01-08,"447,064","456,254","444,438","452,316","58,039",5192,783
2008-01-09,"449,690","462,163","445,751","460,850","40,131",5290,797
2008-01-10,"460,850","462,163","447,720","455,598","70,990",5229,788
2008-01-11,"457,567","458,224","436,560","438,529","58,898",5034,759
2008-01-14,"436,560","443,781","435,904","435,904","44,624",5003,754
2008-01-15,"438,529","439,842","419,491","433,278","76,114",4973,750
2008-01-16,"422,117","423,430","400,454","407,018","191,106",4672,704
2008-01-17,"407,018","407,018","387,980","399,797","141,767",4589,692
2008-01-18,"391,919","403,736","382,072","395,858","155,246",4544,685
2008-01-21,"395,858","405,049","386,011","387,324","104,425",4446,670
2008-01-22,"376,820","395,202","370,255","388,637","124,726",4461,672
2008-01-23,"395,858","397,828","380,759","384,698","86,672",4416,666
2008-01-24,"387,324","393,889","383,385","384,041","72,396",4408,664
2008-01-25,"385,354","391,919","382,072","391,919","95,688",4499,678
2008-01-28,"385,354","389,950","375,507","380,103","56,914",4363,658
2008-01-29,"386,667","406,362","384,698","393,232","90,433",4514,680
2008-01-30,"405,049","405,049","378,790","393,889","77,207",4521,682
2008-01-31,"399,141","408,988","387,324","401,110","88,773",4604,694
2008-02-01,"405,705","413,583","395,858","410,301","84,790",4710,710
2008-02-04,"407,675","429,339","407,675","423,430","76,429",4860,733
2008-02-05,"419,491","426,056","410,957","413,583","50,853",4747,716
2008-02-11,"403,079","412,927","392,576","397,171","60,618",4559,687
2008-02-12,"397,828","399,141","389,293","393,232","58,439",4514,680
2008-02-13,"396,515","403,079","388,637","393,232","47,919",4514,680
2008-02-14,"402,423","403,079","395,202","400,454","48,378",4596,693
2008-02-15,"395,202","396,515","389,293","389,950","55,061",4476,675
2008-02-18,"389,293","399,141","387,324","389,950","35,855",4476,675
2008-02-19,"395,202","397,828","391,263","393,889","55,302",4521,682
2008-02-20,"389,950","391,263","381,416","384,698","79,195",4416,666
2008-02-21,"386,667","388,637","380,759","384,041","55,593",4408,664
2008-02-22,"382,072","384,041","374,851","376,164","44,541",4318,651
2008-02-25,"380,759","383,385","377,477","382,072","39,878",4386,661
2008-02-26,"382,072","386,667","378,790","378,790","69,208",4348,655
2008-02-27,"381,416","387,324","380,103","383,385","59,552",4401,663
2008-02-28,"385,354","385,354","378,790","382,072","84,381",4386,661
2008-02-29,"382,728","389,950","378,133","387,324","91,183",4446,670
2008-03-03,"383,385","384,698","374,194","378,133","66,499",4340,654
2008-03-04,"379,446","380,103","371,568","378,133","47,477",4340,654
2008-03-05,"378,790","379,446","366,973","368,286","62,362",4227,637
2008-03-06,"369,599","381,416","367,629","378,133","55,921",4340,654
2008-03-07,"374,194","384,041","368,286","384,041","62,165",4408,664
2008-03-10,"378,790","384,041","374,194","377,477","51,375",4333,653
2008-03-11,"373,538","386,667","372,881","382,072","61,859",4386,661
2008-03-12,"388,637","392,576","387,980","388,637","57,657",4461,672
2008-03-13,"387,980","390,606","380,103","380,103","54,049",4363,658
2008-03-14,"382,072","386,667","323,645","378,790","91,428",4348,655
2008-03-17,"374,194","374,194","354,500","361,721","62,656",4152,626
2008-03-18,"367,629","380,103","353,843","363,034","86,714",4167,628
2008-03-19,"369,599","372,225","363,691","371,568","78,342",4265,643
2008-03-20,"370,912","380,759","363,034","377,477","47,602",4333,653
2008-03-21,"381,416","387,324","377,477","386,667","74,346",4438,669
2008-03-24,"389,950","390,606","378,133","380,103","41,925",4363,658
2008-03-25,"382,072","400,454","380,103","393,232","89,872",4514,680
2008-03-26,"393,889","401,766","387,324","398,484","60,903",4574,689
2008-03-27,"399,141","406,362","395,202","403,736","50,237",4634,699
2008-03-28,"400,454","412,927","397,828","404,392","56,167",4642,700
2008-03-31,"408,331","412,270","401,766","409,644","58,398",4702,709
2008-04-01,"404,392","408,988","393,889","399,797","68,276",4589,692
2008-04-02,"404,392","406,362","386,667","386,667","139,472",4438,669
2008-04-03,"384,041","391,919","383,385","391,263","144,822",4491,677
